record_id,spec_id,entity_id,source,base_title,base_brand,base_description,base_price,base_priceCurrency,base___title,base___brand,base___model
r1692,source_alpha//13674019,893407,source_alpha,,,,,gbp,crucial 4gb ddr3 1600 mt/s (pc3-12800) - cl11 sodimm 204pin 1.35v/1.5v laptop memory kit,crucial,
r1693,source_beta//33130244,893407,source_beta,,,"crucial 4gb ddr3 pc3-12800 unbuffered non-ecc 1.35v204-pin sodimmddr3 204-pin sodimm: approximately 2.66 in. by 1.18 in. (66 mm by 30 mm)in short, 204-pin small outline dual inline memory modules (sodimms) are the form factor used to provide ddr3 memory modules for notebook computers and other small form factor computing platforms. 204-pin sodimms are currently available in pc3-8500 (ddr3 1066mhz) and pc3-10600 (ddr3 1333mhz) speeds.to use ddr3 memory, your system must have both a 204-pin sodimm slot and a chipset that supports ddr3 memory. a ddr3 sodimm will not fit into ddr2 or ddr memory sockets. (information about which memory technology your system uses is included in the crucial memory advisor™ tool.)sodimms are smaller and thinner than regular dimms, and the 204-pin sodimm pcbs are always ~2.6 inches long and are usually around 1.18 inches high (though the heights can vary slightly). they consist of a number of memory components (usually black) that are attached to a printed circuit board (usually green). the number of memory components on a 204-pin sodimm’s printed circuit board (pcb) can vary, but the pcb will always have 102 pins on the front and the back both, for a total of 204 pins. the gold pins on the bottom of the sodimm provide the connection between the memory module and the memory socket.specificationecc: non-eccform factor: sodimmmodule size: 4gbkit qty: 1speed: 1600 mt/stracer: falsevoltage: 1.35vdimm type: unbufferedbullet features: increases system performancewarranty: limited lifetimespecs: ddr3 pc3-12800 • cl=11 • unbuffered • non-ecc • ddr3-1600 • 1.35v",,mur,crucial ct51264bf160bj 4gb ddr3 pc3-12800 unbuffered non-ecc,,
r1694,source_gamma//36868284,893407,source_gamma,crucial crucial memory 4gb ddr3l 1600 1.35v sodimm retail ct51264bf160bj,,,64.99,,crucial crucial memory 4gb ddr3l 1600 1.35v sodimm retail ct51264bf160bj,crucial,
r1695,source_alpha//37708089,893407,source_alpha,,,,,usd,crucial 4gb 1600mhz ddr3l so-dimm laptop memory sr,,
r1696,source_beta//39203102,893407,source_beta,,crucial,crucial 4gb ddr3l-1600 sodimm product informationproduct specificationsbrand crucialform factor sodimmtotal capacity4gbwarranty limited lifetimespecs ddr3 pc3-12800 • cl=11 • unbuffered • non-ecc • ddr3-1600 • 1.35v •series crucialecc non-eccmodule qty 1speed 1600 mt/stracer falsevoltage 1.35vdimm type unbufferedbullet features increases system performancemore information,,kzt,crucial ram 4gb ddr3l 1600 mt/s (pc3-12800) cl11 sodimm 204pin 1.35v/1.5v single ranked,crucial,
r1697,source_gamma//44680853,893407,source_gamma,"ct51264bf160bj, 4gb ddr3l 1600 mt/s (pc3l-12800) cl11 sodimm 204pin 1.35v/1.5v single ranked",,,,,"ct51264bf160bj, 4gb ddr3l 1600 mt/s (pc3l-12800) cl11 sodimm 204pin 1.35v/1.5v single ranked",,
r1698,source_alpha//14519075,900968,source_alpha,,,,,,sigma 35mm f1.4 ex dg hsm a nikon,,
r1699,source_beta//2555924,900968,source_beta,,,67mm filter size f/1.4 aperture n/a stabilized fx mount the sigma 35mm f/1.4 art dg hsm lens f/nikon is a state of the art lens designed for full frame cameras but can also be used with aps-c sensors as well. the first addition to the art category in sigma’s global...,,usd,sigma 35mm f/1.4 dg hsm art lens nikon,,
r1700,source_gamma//27897507,900968,source_gamma,sigma 35mm f1.4 dg hsm 'a' lens - nikon fit- £75 cashback available from sigma,,,599,,sigma 35mm f1.4 dg hsm 'a' lens - nikon fit- £75 cashback available from sigma,sigma,
r1701,source_alpha//31585097,900968,source_alpha,,,,,usd,sigma sigma 35mm f1.4 art dg hsm - nikon af mount,sigma,
r1702,source_beta//38402834,900968,source_beta,,,,,pln,sigma 35mm f1.4 dg hsm nikon [art],,
r1703,source_gamma//65813186,900968,source_gamma,sigma 35mm f1.4 dg hsm art lens [nikon],,,6.99e2,,sigma 35mm f1.4 dg hsm art lens [nikon],,
r1704,source_alpha//17545487,9046,source_alpha,,,,,eur,amd ryzen 5 2600x/ am4 / box / 3.6-4.2ghz,,
r1705,source_beta//25725051,9046,source_beta,,amd,"icecatlive.getdatasheet('#icecatlive',{'username': 'rosedoyle', 'brand':'amd','productcode':'yd260xbcafbox'},'en', 200);specificationsgeneralproduct typeprocessorprocessortype / form factoramd ryzen 5 2600xnumber of cores6-corenumber of threads12 threadscache19 mbcache memory details19 mbprocessor qty1clock speed4.25 ghzcompatible processor socketsocket am4thermal design power95 wmiscellaneousincluded accessoriesamd wraith spire coolerpackage typeamd processor in a box (pib)",,eur,amd ryzen 5 2600x - 4.25 ghz - 6-core - 12 threads - 19 mb cache - socket am4 - box,amd,
r1706,source_gamma//33000711,9046,source_gamma,amd cpu - ryzen 5 2600x,,,359.95,,amd cpu - ryzen 5 2600x,,
r1707,source_alpha//38787361,9046,source_alpha,,,,,gbp,amd ryzen 5 2600x 3.6ghz hexa core am4 cpu,,
r1708,source_beta//4686027,9046,source_beta,,amd,amd ryzen 5 2600x 6-core 3.6 ghz (4.2 ghz max boost) socket am4 95w yd260xbcafbox desktop processor,,cad,amd ryzen 5 2600x 6-core 3.6 ghz (4.2 ghz max boost) socket am4 95w yd260xbcafbox desktop processor,amd,
r1709,source_gamma//51644196,9046,source_gamma,"amd am4 ryzen 5 6 box 2600x 4,25 ghz 6xcore 19mb 95w with wraith spire cooler",,,,,"amd am4 ryzen 5 6 box 2600x 4,25 ghz 6xcore 19mb 95w with wraith spire cooler",amd gmbh,
r1710,source_alpha//10937592,91557,source_alpha,,,,,nok,apc - usv apc smt1000rmi2ucsmartups 1000va lcd rm 2u 230v smartc,,
r1711,source_beta//15267149,91557,source_beta,,,"apc smart-ups smt1000rmi2uc noodstroomvoeding - 4x c13, usb, rack mountable, smartconnect, 1000va, line-interactive, 1000 va, 700 w, sinus, 151 v, 302 v",,eur,"apc smart-ups smt1000rmi2uc noodstroomvoeding - 4x c13, usb, rack mountable, smartconnect, 1000va",,
r1712,source_gamma//18117051,91557,source_gamma,smt1000rmi2ucapc smart-ups 1000va lcd rm 2u 230v with smartconnect,,,700.35,,smt1000rmi2ucapc smart-ups 1000va lcd rm 2u 230v with smartconnect,,
r1713,source_alpha//19947396,91557,source_alpha,,,,,sek,apc - smart-ups 1000va lcd rm 2u 230v with smartconnect in,,
r1714,source_beta//2025223,91557,source_beta,,apc,,,sek,apc smart-ups 1000va lcd rm,apc,
r1715,source_gamma//42480791,91557,source_gamma,apc smt1000rmi2uc smart-ups 1000va lcd rm 2u 230v with smartconnect,,,682.03,,apc smt1000rmi2uc smart-ups 1000va lcd rm 2u 230v with smartconnect,,
r1716,source_alpha//26985329,919272,source_alpha,,,,,gbp,canon pt-101 4x6 inches photo paper platinum pro (pack of 20),,
r1717,source_beta//34471783,919272,source_beta,,,"canon pt-101 10x15 cm, 20 vel photo paper pro platinum 300 g",,eur,canon pro platinum photo paper 20sh,,
r1718,source_gamma//37251882,919272,source_gamma,"canon pt-101 4""x6"" photo paper pro platinum (20 sheets)",,,14.90,,"canon pt-101 4""x6"" photo paper pro platinum (20 sheets)",canon,
r1719,source_alpha//43483214,919272,source_alpha,,,,,eur,"canon pt-101 pro platinum photo paper 4x6"" - 20 sheets",,
r1720,source_beta//44678774,919272,source_beta,,,canon pt 101 4x6 photo paper pro p20 20 sheets,,,canon pt-101 4x6 inches photo paper platinum pro (pack of 20) 2768b013,,
r1721,source_gamma//46011849,919272,source_gamma,canon pt-101 photo paper 10x15cm 20 sheets,,,11.99,,canon pt-101 photo paper 10x15cm 20 sheets,canon,
r1722,source_alpha//12958148,924421,source_alpha,,,,,gbp,tp link 24-port gigabit desk/rackmount,,
r1723,source_beta//13006509,924421,source_beta,,,"innovative energy-efficient technology saves power up to 25% 100% data filtering rate eliminates all error packets supports ieee 802.3x flow control for full duplex mode and backpressure for half duplex mode non-blocking switching architecture forwards and filters packets at full wire-speed for maximum throughput 48gbps switching capacity auto-mdi/mdix eliminates the need for crossover cables supports mac address auto-learning and auto-aging support the port n-way auto-negotiation, store and forward. compact size design for desktops, rackmountable plug and play design simplifies installation",,aud,tp-link tl-sg1024 24-port gigabit 19' rackmountable unmanaged switch energy-efficient supports mac plug & play 48gbps switching capacity,,
r1724,source_gamma//14693945,924421,source_gamma,tp-link tl-sg1024 - gigabit ethernet switch - 24 poorts,,,99.00,,tp-link tl-sg1024 - gigabit ethernet switch - 24 poorts,tp-link,
r1725,source_alpha//17901460,924421,source_alpha,,,,,gbp,tp link 24-port gigabit switch,,
r1726,source_beta//20403264,924421,source_beta,,tp-link,"the tl-sg1024d gigabit ethernet switch provides you with a high-performance, easy-to-use, seamless and standard upgrade to improve your network to 1000 mbps network. all 24 ports support auto mdi / mdix, no need to worry about the cable type, simply plug",,,"24-port tp-link tl-sg1024d - switch - 24 x 10/100/1000 - desktop, rack-mountable",tp-link,
r1727,source_gamma//20802582,924421,source_gamma,tp-link tl-sg1024 24-port unmanaged gigabit switch,,,1.6e2,,tp-link tl-sg1024 24-port unmanaged gigabit switch,,
r1728,source_alpha//13878347,940688,source_alpha,,,,,gbp,original epson t6364 yellow ink cartridge,,
r1729,source_beta//18154396,940688,source_beta,,epson,epson yellow ink cartridge 700ml for stylus pro 7900/9900,,gbp,epson yellow ink cartridge 700ml for stylus pro 7900/9900,epson,
r1730,source_gamma//30997725,940688,source_gamma,epson ink cartridge - yellow 700ml,,,246.93,,epson ink cartridge - yellow 700ml,,
r1731,source_alpha//45401422,940688,source_alpha,,,,,gbp,c13t636400 yellow ink epson 700ml,epson,
r1732,source_beta//52513034,940688,source_beta,,epson,,,eur,epson tinte gelb 700ml f. 7900/9900,epson,
r1733,source_gamma//53117744,940688,source_gamma,epson ultrachrome t6364 ink cartridge - yellow,,,278.39,,epson ultrachrome t6364 ink cartridge - yellow,epson,
r1734,source_alpha//11655051,943488,source_alpha,,,,,aud,manfrotto befree advanced travel tripod,,
r1735,source_beta//13950014,943488,source_beta,,manfrotto,,,eur,manfrotto befree advanced alu reisestativ kit qpl schwarz,manfrotto,
r1736,source_gamma//16470846,943488,source_gamma,manfrotto befree advanced twist tripod,,,479.99,,manfrotto befree advanced twist tripod,,
r1737,source_alpha//22286818,943488,source_alpha,,,,,nzd,manfrotto befree advanced aluminum lever tripod ball head,,
r1738,source_beta//22537653,943488,source_beta,,,"manfrotto’s befree advanced twist aluminium travel tripod and ball head kit is the ideal solution for advanced hobbyist photographers who always want maximum performance, including when they’re travelling.",,gbp,manfrotto befree advanced aluminum travel tripod with ball head kit - twist,,
r1739,source_gamma//41867761,943488,source_gamma,manfrotto trpied alu befree advanced 2.0 mkbfrla4bk-bh,,,169.90,,manfrotto trpied alu befree advanced 2.0 mkbfrla4bk-bh,,
r1740,source_alpha//22705566,948892,source_alpha,,,,,usd,"cooler master masterliquid lite 120 cpu liquid cooler '120mm radiator, 1x masterfan pro 120 ab pwm fan, white led' mlw-d12m-a20pw-r1",cooler master,
r1741,source_beta//30860081,948892,source_beta,,cool master,ventola master liquid lite 120,,all,cooler master liquid lite 120 cpu cooler,cool master,
r1742,source_gamma//34538793,948892,source_gamma,cpu cooler masterliquid lite 120,,,59.90,,cpu cooler masterliquid lite 120,cooler master,
r1743,source_alpha//39372700,948892,source_alpha,,,,,cad,cooler master masterliquid lite 12o - mlw-d12m-a20pw-r1,,
r1744,source_beta//55509475,948892,source_beta,,,"cooler master masterliquid lite 120, 3,96 w, 300 ma, 12 v, aluminium, zwart, 62 mm",,eur,cooler master masterliquid lite 120,,
r1745,source_gamma//57811888,948892,source_gamma,coolermaster masterliquid lite 120 120mm all-in-one watercooler - lga2066 support,,,73.34,,coolermaster masterliquid lite 120 120mm all-in-one watercooler - lga2066 support,coolermaster,
r1746,source_alpha//10148571,949210,source_alpha,,,,,aud,apc smx3000hv x 3000va 200-240v line interactive sinewave smart ups,,
r1747,source_beta//21834311,949210,source_beta,,,,,pln,apc smart-ups x 3000va rack/towerlcd,,
r1748,source_gamma//23903408,949210,source_gamma,smx3000hvapc smart-ups x 3000va short depth tower/rack convertible lcd 200-240v,,,1358394.00,,smx3000hvapc smart-ups x 3000va short depth tower/rack convertible lcd 200-240v,,
r1749,source_alpha//26937308,949210,source_alpha,,,,,aud,apc smart-ups smx 3000va 4u rack/tower lcd 200-240v line interactive ups with smart slot smx3000hv,apc,
r1750,source_beta//42077846,949210,source_beta,,,"intelligent and efficient network power protection from entry level to scaleable runtime. ideal ups for servers, point-of-sale, routers, switches, hubs and other ...",,aud,"apc smart-ups (smx), 3000va, iec(8), ext batt(0/10), smart slot, lcd, 4u rack/twr, 3yr",,
r1751,source_gamma//45902708,949210,source_gamma,apc smart-ups - line-interactiv - 3000 va - 2700 w - schwarz,,,1976.21,,apc smart-ups - line-interactiv - 3000 va - 2700 w - schwarz,,
r1752,source_alpha//1136383,949458,source_alpha,,,,,usd,"evans ec2 clear drum head, 14 inch",,
r1753,source_beta//13555843,949458,source_beta,,,"evans ec2 clear series contains two plies of 7mil film for optimized attack, tone, length of sustain, and ease of tuning for each size head. this drumhead features sound shaping technology (sst) for a well-balanced sound, incorporated with evans level 360 technology for ease of tuning, extended pitch range and optimum quality of sound.product featurestreatment: clearply: 2technology: sstmade using two plies of 7mil film, which offer consistency and durability for longer playing timeexclusive sound shaping technology (sst) provides the ideal amount of dampening tailored for each individually sized drumheadunique translucent coating delivers additional warmth, focus, and depthexclusive evans level 360 technology collar design ensures proper contact between drumhead and drum shellall evans drumheads are designed, engineered, and manufactured in the usa",,aud,"evans tt14ec2s 14\"" ec2 clear drum head",,
r1754,source_gamma//21012462,949458,source_gamma,"evans ec2s clear 14\"" drumhead",,,7.5e1,,"evans ec2s clear 14\"" drumhead",,
r1755,source_alpha//29266012,949458,source_alpha,,,,,usd,evans ec2 sst clear batter drumhead 14 in.,,
