record_id,spec_id,entity_id,source,llm_title,llm_brand,llm_description,llm_price,llm_priceCurrency,llm___title,llm___brand,llm___model
r1377,source_alpha//40886103,609482,source_alpha,apple apple macbook charger 60w magsafe 2 power adapter - a1435 (md565ll/a),apple,macbook pro retina 13-inch (late 2012 to early 2015) macbook air 11-inch (mid 2012 to early 2015) macbook air 13-inch (mid 2012 to 2017),59.99,usd,apple apple macbook charger 60w magsafe 2 power adapter - a1435 (md565ll/a),apple,
r1378,source_beta//48680065,609482,source_beta,apple apple 60w magsafe 2 power adapter md565ll/a,apple,apple 60w magsafe 2 power adapter md565ll/a,79.00,usd,apple apple 60w magsafe 2 power adapter md565ll/a,apple,
r1379,source_gamma//62936992,609482,source_gamma,apple md565ll/a 60w magsafe 2 power adapter,apple,md565ll/a 60w magsafe 2 power adapter,79.00,usd,apple md565ll/a 60w magsafe 2 power adapter,apple,
r1380,source_alpha//24732460,61261863,source_alpha,jakna new era nfl new england patriots bomber,,,896,hrk,jakna new era nfl new england patriots bomber,,
r1381,source_beta//24932773,61261863,source_beta,new era nfl new england patriots bomber dzseki,,,39430,huf,new era nfl new england patriots bomber dzseki,,
r1382,source_gamma//252141,61261863,source_gamma,pánská bunda new era nfl new england patriots,,,3036,czk,pánská bunda new era nfl new england patriots,,
r1383,source_alpha//36254727,61261863,source_alpha,jacheta new era nfl new england patriots bomber,,,562,ron,jacheta new era nfl new england patriots bomber,,
r1384,source_beta//39883470,61261863,source_beta,chaqueta new era nfl new england patriots bomber,,,1.199e2,eur,chaqueta new era nfl new england patriots bomber,,
r1385,source_gamma//40610417,61261863,source_gamma,veste new era nfl new england patriots bomber,,,1.199e2,eur,veste new era nfl new england patriots bomber,,
r1386,source_alpha//10155621,617064,source_alpha,asus tuf gaming x570-plus mainboard sockel am4,asus,"arbeitsspeicher:2nd and 1st gen amd ryzen™ with radeon™ vega graphics processors: 4 x dimm, max. 128gb, ddr4 mhz un-buffered arbeitsspeicher; 3rd gen amd ryzen™ processors: 4 x dimm, max. 128gb, ddr4 mhz un-buffered memory; 2nd gen amd ryzen™ processors: 4 x dimm, max. 128gb, ddr4 mhz un-buffered memorymulti-gpu-unterstützung:amd ryzen™ 2. generation/ryzen™ 1. generation prozessoren, 3rd and 2nd gen amd ryzen™ processors, supports amd crossfirex™ technologyerweiterungsschächte:3rd gen amd ryzen™ processors 1 x pcie 4.0 x16 (x16 mode), 2nd gen amd ryzen™ processors 1 x pcie 3.0 x16 (x16 mode); 2nd and 1st gen amd ryzen™ with radeon™ vega graphics processors: 1 x pcie 3.0/2.0 x16 (x8 mode); amd x570 chipset 1 x pcie 4.0 x16 (max at x4 mode): 3 x pcie 4.0 x1prozessor:amd am4 socket amd ryzen™ 2nd generation/3rd gen amd ryzen™/2nd and 1st gen amd ryzen™ with radeon™ vega graphics processorsspeichersystem:1 x m.2 sockel 3, with m key, type 2242/2260/2280/22110(pcie 4.0 x4 and sata modes) storage devices support; 8 x sata 6gb/s-schnittstellen; unterstützen raid 0, 1, 10usb-schnittstellen:amd x570 chipset: 4 x usb 2.0 schnittstellen (4 intern); amd x570 chipset: 2 x usb 3.2 gen 1 schnittstellen (2 intern); amd x570 chipset: 3 x usb 3.2 gen 2 schnittstellen (3 an der gehäuserückseite), 2 x type-a+1 x usb type-ctm); 3rd and 2nd gen amd ryzen™/2nd and 1st gen amd ryzen™ with radeon™ vega graphics processors: 4 x usb 3.2 gen 1 schnittstellengrafik:integrated graphics in the 2nd and 1st gen amd ryzen™ with radeon™ vega graphics processorschipsatz:amd x570lan:realtek® l8200a, asus turbo lan utility, tuf languardaudio:realtek® alc s1200a 8-kanal high definition audio codecbesondere features:asus tuf protection, aura sync, asus exclusive features (al suite 3, ai charger), asus ez diy, asus q-design, diy friendly designformfaktor:30.5 cm x 24.4 cmanschlüsse (rückseite):1 x ps/2 tastatur/maus combo-schnittstelle, 1 x displayport, 1 x hdmi, 1 x lan (rj45) schnittstelle, 1 x s/pdif-ausgang (optisch), 5 x audio-anschlüsse, 4 x usb 3.2 gen 1 (up to 5gbps) ports, 3 x usb 3.2 gen 2 (up to 10gbps) ports (type-a + usb type-ctm)interne anschlüsse:2 x usb 2.0-anschlüsse unterstützen zusätzlich 4 usb 2.0-schnittstellen, 8 x sata 6gb/s-schnittstellen, 1 x prozessorlüfteranschluss, 3 x gehäuselüfteranschlüsse, 2 x aura rgb strip header(s), 1 x 24-pin eatx netzanschluss, 1 x addressable gen 2 header(s), 1 x 8-pin atx 12v netzanschluss, 1 x audio-anschluss an der gehäusevorderseite (aafp), 1 x m.2 socket 3 with m key, type 2242/2260/2280/22110 storage devices support (sata mode & x4 pcie mode), 1 x m.2 socket 3 with m key, type 2242/2260/2280/22110 storage devices support (sata mode & x4 pcie mode), 1 x spi tpm header, 1 x cpu opt lüfteranschlüsse, 1 x clear bios-taste, 1 x aio_pump connector, 1 x 4-pin atx 12v power connector(s), 1 x system panel(s), 1 x com port header, 1 x usb 3.2 gen 1 (up to 5gbps) connector support additional 2 usb portszubehör:handbuch, 2 x sata 6gb/s-kabel, i/o shield, 1 x m.2 screw package, 1 x supporting dvd, 1 x tuf gaming sticker, 1 x tuf certification card(s)bios:256mb flash rom, uefi ami bios, pnp, sm bios 3.2, acpi 6.2, multi-language bios, asus ez flash 3, crashfree bios 3, f6 qfan control, f3 my favorites, f4 aura on/off, last modified log, f9 search, f12 printscreen, and asus dram spd (serial presence detect) memory informationverwaltung:wol by pme, pxebetriebssysteme:windows® 10 64-bitcleantext:asus tuf gaming x570-plus. prozessorhersteller: amd, prozessorsockel: socket am4, kompatible prozessoren: amd ryzen. unterstützte arbeitsspeicher: ddr4-sdram, arbeitsspeicher typ: dimm, ram-speicher maximal: 128 gb. unterstützte speicherlaufwerk-schnittstellen: serial ata iii. parallele verarbeitungstechnologie: crossfirex, maximale auflösung: 4096 x 2160 pixel. hdmi-version: 1.4bbu:1:cpuamd processeur am4 socket 2nd and 1st gen amd ryzen™ with radeon™ vega graphics/amd ryzen™ 2nd generation/3rd gen amd ryzen™chipsetamd x570mémoire4 x dimm, max. 128gb, ddr4 4400(o.c)/3466(o.c.)/3400(o.c.)/3200(o.c.)/3000(o.c.)/2933(o.c.)/2800(o.c.)/2666/2400/2133 mhz un-buffered3rd gen amd ryzen™ processorsarchitecture mémoire dual channelecc memory (ecc mode) support varies by cpu.* pour connaître la liste des revendeurs agréés, référez-vous à l'onglet \""mémoires et périphériques supportés\"" ou au manuel utilisateur.2nd gen amd ryzen™ processors4 x dimm, max. 128gb, ddr4 3600(o.c.)/3466(o.c.)/3400(o.c.)/3200(o.c.)/3000(o.c.)/2933(o.c.)/2800(o.c.)/2666/2400/2133 mhz un-buffered memory2nd and 1st gen amd ryzen™ with radeon™ vega graphics processors4 x dimm, max. 128gb, ddr4 3200(o.c.)/3000(o.c.)/2933(o.c.)/2800(o.c.)/2666/2400/2133 mhz un-buffered memory carte graphiqueintegrated graphics in the 2nd and 1st gen amd ryzen™ with radeon™ vega graphics processorssupport sortie multi-vga : hdmi/displayport- support displayport avec une résolution maximum de 4096x 2160@ 60hz- supports hdmi 1.4b with max. resolution 4096x 2160@ 24hzsupport multi-gpu3rd and 2nd gen amd ryzen™ processorsamd ryzen™ 2nd generation/ryzen™ 1st generation processorssupport de la technologie amd® crossfirex™slots d´extension3rd gen amd ryzen™ processors1 x pcie 4.0 x16 (mode x16)2nd gen amd ryzen™ processors1 x pcie 3.0 x16 (mode x16)2nd and 1st gen amd ryzen™ with radeon™ vega graphics processors1 x pcie 3.0/2.0 x16 (mode x8)amd x570 chipset1 x pcie 4.0 x16 (maximum en mode x4 )3 x pcie 4.0 x1stockage3rd gen amd ryzen™ processors :1 x m.2 socket32nd gen amd ryzen™ processors :1 x m.2 socket3amd x570 chipset :1 x m.2 socket38 x port(s) sata 6 gb/ssupport raid 0, 1, 10lanrealtek® l8200aasus turbo lan utilitytuf languardaudiocodec realtek® alc s1200a 8 canaux audio haute définitionfonctionnalités audio :- exclusive dts custom for gaming headsets.- protection physique : séparation des signaux analogiques et numériques et réduction des interférences multilatérales.- un design intelligent : séparation des canaux droits et gauches pour conserver la qualité des signaux audio.- premium japanese audio capacitors: provide warm, natural and immersive sound with exceptional clarity and fidelity- audio cover: effective shielding preserves the integrity of audio signals to ensure best quality.ports usb3rd and 2nd gen amd ryzen™/2nd and 1st gen amd ryzen™ with radeon™ vega graphics processors :4 x port(s) usb 3.2 gen 1 (4 sur panneau arrière, )amd x570 chipset :3 x port(s) usb 3.2 gen 2 (3 sur panneau arrière, , 2 x type-a+1 x usb type-ctm)amd x570 chipset :2 x port(s) usb 3.2 gen 1 (2 au milieu)amd x570 chipset :4 x port(s) usb 2.0 (4 au milieu)fonctionnalités spécifiquesasus tuf protection- asus safeslot: protect your graphics card investment- asus esd guard: enhanced esd protection- asus overvoltage protection: world-class circuit-protecting power design- asus stainless-steel back i/o: 3x corrosion-resistance for greater durability!- asus digi+ vrm: precision control for stable power- asus languard: protects against lan surges, lightning strikes and static-electricity discharges!fonctionnalités exclusives asus:- ai suite 3- ai chargersolutions thermiques silencieuses asus:- stylish design: mos heat-sink with dual thermal pads design, pch fan, pch and m.2 heatsink- asus fan xpert 4fonctionnalités asus ez diy :- asus crashfree bios 3- asus ez flash 3- asus uefi bios ez modeaura :- aura lighting control- aura rgb strip headers- addressable gen 2 headerasus q-design :- asus q-led (cpu, dram, vga, boot device led)- asus q-slot- asus q-dimmdiy friendly design- procool- safeslot- digi+ vrm- highly durable components- esd guardsinterface e/s arrière1 x ps/2 combo clavier/souris1 x displayport1 x hdmi1 x lan (rj45)1 x sortie(s) s/pdif optique(s)5 x jack(s) audio4 x usb 3.2 gen 1 (up to 5gbps) ports3 x usb 3.2 gen 2 (up to 10gbps) ports (type-a + usb type-ctm)interface e/s interne2 x port(s) usb 2.0 supportant 4 port(s) usb 2.0 supplémentaires1 x socket m.2 3 with m key, type 2242/2260/2280/22110 storage devices support (sata mode & x4 pcie mode)8 x connecteur(s) sata 6gb/s1 x connecteur(s) pour ventilateur du cpu3 x connecteur(s) pour ventilateur du châssis1 x connecteur(s) cpu opt fan1 x connecteur(s) d'alimentation eatx 24 broches2 x aura rgb strip header(s)1 x connecteur(s) d'alimentation atx 12v 8 broches1 x connecteur(s) d'alimentation atx 12v 4 broches1 x addressable gen 2 header(s)1 x connecteur audio front panel (aafp)1 x connecteur(s) system panel1 x m.2 socket 3 with m key, type 2242/2260/2280/22110 storage devices support (sata mode & x4 pcie mode)1 x spi tpm header1 x jumper(s) clear cmos1 x aio_pump connector1 x connecteur port com1 x usb 3.2 gen 1 (up to 5gbps) connector support additional 2 usb portsaccessoiresmanuel utilisateurcache e/s2 x câble(s) sata 6.0 gb/s1 x kit de vis m.21 x dvd de support1 x carte de certification tuf1 x tuf gaming stickerbios256mb flash rom, uefi ami bios, pnp, sm bios 3.2, acpi 6.2, multi-language bios, asus ez flash 3, crashfree bios 3, f6 qfan control, f3 my favorites, f4 aura on/off, last modified log, f9 search, f12 printscreen,and asus dram spd (serial presence detect) memory informationgestion du réseauwol by pme, pxesystème d´exploitationwindows® 10 64-bitfacteur d´encombrementatx12.0cm x 9.6cm (30.5pouces x 24.4pouces)",219.90,eur,asus tuf gaming x570-plus mainboard sockel am4,asus,
